DR;CD_ORGAO;ORGAO;AG_POSTAGEM;DT_POSTAGEM;ETIQUETA;SERVICO;VLR_MEDIDA;CD_GRUPO_PAIS_DESTINO;CEP_DESTINO;VLR_COBRADO_DESTINATARIO;VLR_DECLARADO;COD_ADM;PRODUTO;QTDE_PRESTADA;VLR_SERVICO;VLR_DESCONTO;ACRESCIMO;VLR_FINAL;CARTAO;DOCUMENTO;SERVIÇO_ADICIONAL;NOME_SERVICO;CONTRATO;ATENDIMENTO;DT_MOV
GO;16300793;AC RUBIATABA;16300793;01/10/2020;PM627620769BR;3301;1,535;0;28613490;0;0;19082983;0;1;49,38;0;0;49,38;00074707159;393210935      ;  -  -  -  -  ;PAC REVERSO;9912459592     ;83276858   ;01/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;PM627620772BR;4677;0,676;0;37640902;0;0;11328401;0;1;44,45;0;0;44,45;00062758870;393293186      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912286743     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291699BR;12483;0,035;0;75124145;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;PM627620786BR;4677;0,719;0;07195230;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;393294912      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291708BR;12483;0,035;0;74510040;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;DM196100028BR;4014;0,153;0;38160000;0;0;0;0;1;70,8;0;0;70,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291711BR;12483;0,106;0;74810070;0;0;0;0;1;11,15;0;0;11,15;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;DM196100031BR;4170;0,307;0;14808138;0;420;10077847;0;1;73,68;0;0;73,68;00060254955;393306048      ;19-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252353     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;PM627620790BR;4677;0,127;0;08544010;0;21;11169800;0;1;42,88;0;0;42,88;00071109641;393325447      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;PM627620809BR;3301;0,65;0;13213909;0;0;11015292;0;1;44,26;0;0;44,26;00064820122;393327577      ;  -  -  -  -  ;PAC REVERSO;9912271175     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;PM627620812BR;4677;0,667;0;03734220;0;21;11169800;0;1;44,46;0;0;44,46;00071109641;393366733      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;DM196100045BR;4170;0,308;0;17525903;0;1599;10078703;0;1;89,15;0;0;89,15;00074296990;393378828      ;01-19-87-  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;DM196100059BR;40550;0,2;0;76400000;0;0;12447609;0;1;19,7;0;0;19,7;00074697064;393386459      ;  -  -  -  -  ;SEDEX - ADMINISTRATIVO;9912311054     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291725BR;10065;0,1;0;76400000;0;0;14281074;0;1;16,65;0;0;16,65;00069559368;393390227      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912355440     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;DM196100062BR;4553;3,856;0;57022180;0;0;14281074;0;1;159,22;0;0;159,22;00069559368;393390227      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA TA;9912355440     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;DM196100076BR;4014;0,05;0;74315620;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;PM627620826BR;3298;0,377;0;74653900;0;0;20130139;0;1;22,04;0;0;22,04;00075461633;393397039      ;01-  -  -  -  ;PAC CONTRATO AG;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291756BR;80810;0,035;0;91770556;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393408992      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291742BR;80810;0,035;0;74170150;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393408992      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291901BR;80810;0,031;0;74110030;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291915BR;80810;0,031;0;20010000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291929BR;80810;0,031;0;74905970;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291932BR;80810;0,031;0;76350000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291946BR;80810;0,031;0;76350000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291950BR;80810;0,041;0;76350000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291963BR;80810;0,041;0;04543900;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291977BR;80810;0,041;0;20261901;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291985BR;80810;0,051;0;74905970;0;0;20130139;0;1;15,51;0;0;15,51;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291835BR;80810;0,035;0;76350000;0;0;20130139;0;1;21,91;0;0;21,91;00075461633;393422294      ;02-  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291827BR;80810;0,035;0;09655900;0;0;20130139;0;1;21,91;0;0;21,91;00075461633;393422294      ;02-  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291739BR;80810;0,102;0;04344020;0;0;20130139;0;1;16,36;0;0;16,36;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291813BR;80810;0,035;0;74560400;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291800BR;80810;0,035;0;74115030;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291795BR;80810;0,035;0;72020090;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291787BR;80810;0,035;0;76400000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291892BR;80810;0,031;0;76680000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291889BR;80810;0,031;0;76350000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291844BR;80810;0,035;0;74525050;0;0;20130139;0;1;21,91;0;0;21,91;00075461633;393422294      ;02-  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291861BR;80810;0,035;0;76350000;0;0;20130139;0;1;21,91;0;0;21,91;00075461633;393422294      ;02-  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291875BR;80810;0,031;0;74675160;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291858BR;80810;0,035;0;76310000;0;0;20130139;0;1;21,91;0;0;21,91;00075461633;393422294      ;02-  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291760BR;80810;0,035;0;90110000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291773BR;80810;0,035;0;76300000;0;0;20130139;0;1;14,41;0;0;14,41;00075461633;393422294      ;  -  -  -  -  ;CARTA RG AR CONV PL3 CHAN ETIQ;9912488314     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544291994BR;12483;0,155;0;76600000;0;0;0;0;1;18,35;0;0;18,35;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544292005BR;12483;0,025;0;74150970;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;JU544292014BR;12483;0,025;0;74215040;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;PZ792497490BR;4669;0,19;0;95150000;0;0;11169800;0;1;58,86;0;0;58,86;00067059090;8195448        ;  -  -  -  -  ;PAC CONTRATO AGENCIA;9912278851     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;02/10/2020;PM627620830BR;4596;0,186;0;23535300;0;0;16004906;0;1;46,91;0;0;46,91;00071872205;393427836      ;  -  -  -  -  ;PAC CONTRATO AGENCIA TA;9912389860     ;83276858   ;02/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;PM627620843BR;4677;1,066;0;54355900;0;0;11035269;0;1;65,87;0;0;65,87;00061520195;393502490      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912272168     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;             ;34088;0;0;00000000;0;0;0;0;1;134,7;0;0;134,7;00000000000;               ;  -  -  -  -  ;CAIXA POSTAL RENOV ANUAL;               ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292059BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292062BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292076BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292080BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292093BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292102BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292116BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292120BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292133BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292045BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292031BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292028BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393515406      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292147BR;12483;0,123;0;06341660;0;0;0;0;1;11,15;0;0;11,15;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;PM627620857BR;4677;0,718;0;06833300;0;0;14182416;0;1;46,3;0;0;46,3;00069137021;393518820      ;  -  -  -  -  ;PAC REVERSO ESPELHO 04669;9912350502     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;DM196100080BR;4162;0,096;0;74050100;0;0;10200894;0;1;20,25;0;0;20,25;00061519472;393520070      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912258441     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;DM196100093BR;4014;0,035;0;76388899;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;PM627620865BR;4677;5,005;0;02611002;0;21;11169800;0;1;74,77;0;0;74,77;00071109641;393571437      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;JU544292155BR;12483;0,025;0;38880000;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;OK998452316BR;4162;9,109;0;75430000;0;428,9;17384737;0;1;43,29;0;0;43,29;00073642894;64             ;19-  -  -  -  ;SEDEX CONTRATO AGENCIA;9912427100     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;OK998452625BR;4162;9,109;0;75900076;0;428,9;17384737;0;1;43,29;0;0;43,29;00073642894;65             ;19-  -  -  -  ;SEDEX CONTRATO AGENCIA;9912427100     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;             ;10014;0,02;0;76350000;0;0;0;0;30;0;0;0;0;00000000000;               ;  -  -  -  -  ;CARTA SIMPLES A VISTA;               ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;PM627620874BR;4510;0,5;0;77700000;0;0;0;0;1;29,4;0;0;29,4;00000000000;               ;  -  -  -  -  ;PAC A VISTA;               ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;DM196100102BR;4170;0,441;0;30180917;0;0;10078703;0;1;56,18;0;0;56,18;00062772694;393610830      ;87-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;05/10/2020;DM196100116BR;4170;0,542;0;17525903;0;0;10078703;0;1;68,89;0;0;68,89;00062772694;393616845      ;87-  -  -  -  ;SEDEX REVERSO ESPELHO 04162;9912252396     ;83276858   ;05/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;IF870235764BR;34223;0;0;00000000;0;0;0;0;1;7;0;0;7;00000000000;               ;  -  -  -  -  ;CPF - ALTERAÇÃO;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100120BR;4014;0,025;0;19880236;0;0;0;0;1;85,5;0;0;85,5;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100133BR;4014;0,021;0;74450010;0;0;0;0;1;25,8;0;0;25,8;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292164BR;12483;0,025;0;74884120;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100147BR;4014;5,602;0;76513000;0;0;0;0;1;42,5;0;0;42,5;00000000000;               ;  -  -  -  -  ;SEDEX A VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292178BR;12483;0,04;0;13073014;0;0;0;0;1;9,2;0;0;9,2;00000000000;               ;24-  -  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100155BR;12165;0,265;0;20011904;0;0;11205709;0;1;31,16;0;0;31,16;00062267655;393751502      ;  -  -  -  -  ;POSTAL RESPOSTA DPVAT;9912280636     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;             ;34533;0;0;00000000;0;0;11205709;0;1;25,09;0;0;25,09;00062267655;393751502      ;  -  -  -  -  ;SEGURO DPVAT STER;9912280636     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292266BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292270BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292283BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292310BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292297BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292306BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292323BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292252BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292249BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292235BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292221BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292218BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292204BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292195BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292181BR;10065;0,04;0;76350000;0;0;17041821;0;1;15,55;0;0;15,55;00072987952;393787792      ;01-25-  -  -  ;CARTA A FATURAR CHANCELA;9912409959     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;PM627620888BR;4677;0,44;0;30180105;0;21;11169800;0;1;25,55;0;0;25,55;00071109641;393791324      ;64-  -  -  -  ;PAC REVERSO ESPELHO 04669;9912278851     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;DM196100164BR;4162;0,025;0;74810180;0;0;14377950;0;1;20,66;0;0;20,66;00069972990;393792730      ;  -  -  -  -  ;SEDEX CONTRATO AGENCIA;9912360279     ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292337BR;12483;0,025;0;70390100;0;0;0;0;1;15,55;0;0;15,55;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292354BR;12483;0,02;0;74705170;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292345BR;12483;0,02;0;74705170;0;0;0;0;1;14,75;0;0;14,75;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292368BR;12483;0,283;0;86041140;0;0;0;0;1;20,2;0;0;20,2;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
GO;16300793;AC RUBIATABA;16300793;06/10/2020;JU544292371BR;12483;0,107;0;86041140;0;0;0;0;1;17,5;0;0;17,5;00000000000;               ;24-39-  -  -  ;CARTA REGISTRADA À VISTA;               ;83276858   ;06/10/2020
